Top temperature (K),Top pressure (bar),Reflux flow (m3/h),Flow to the next process (m3/h),6th tray temperature (K),Bottom pressure (bar),Bottom temperature (K),Butane Content in Bottoms
348.051708,35.68348135,380.8830874,380.8098242,386.9469188,33.13017824,389.4391325,0.36265313
349.52517,36.36346954,379.0141637,380.6722812,396.1750662,40.63242418,407.81735,0.37837447
352.59662,35.7357766,378.3185597,380.5350126,417.0383777,52.23606126,437.6753375,0.40082489
359.497874,36.3803716,414.7555379,380.3977342,441.7838017,56.69983582,450.765815,0.42079515
366.399126,36.01141238,418.2939161,380.2601912,462.7646984,63.46918582,477.241835,0.43884779
372.864474,33.09954034,411.9497979,380.1229226,472.6143219,57.3913248,461.03929,0.45633903
376.496102,33.21121036,413.2947646,379.985654,477.7566205,50.81060324,445.2494,0.46870118
380.127732,34.11417746,412.4183016,379.8483756,482.8989214,52.05111174,445.2494,0.4868118
383.759234,34.92562726,419.7407783,379.7108326,487.8903837,54.52492084,450.992755,0.50362688
387.390864,34.05884813,412.682441,379.573564,489.153592,57.8678057,463.25705,0.51584471
387.240644,34.30963601,415.5624405,379.4362954,490.4170993,60.29100662,462.606605,0.5213857
382.670548,34.17441855,414.6581504,379.2987524,487.4251834,53.7496987,454.2727525,0.51590266
378.100324,33.31934111,414.2686102,379.161474,482.7801264,49.8553404,434.223945,0.48553731
380.4601,35.60792678,413.4617076,379.0242054,481.1723275,49.4816076,434.223945,0.47337762
391.101866,35.53468403,415.1635021,378.8866624,483.3725857,50.67120118,444.4527225,0.46114366
385.32326,34.99403077,414.5607678,378.7493938,491.5258442,58.9118634,458.52169,0.4487525
390.811472,34.82269737,411.1752353,378.6121154,492.1796652,59.31596052,471.0393925,0.42531854
396.299684,34.32711627,417.5702988,378.4748468,492.8331826,60.7953989,471.3743775,0.41087964
401.787894,33.17913937,415.8406821,378.3373038,492.0527098,57.34531674,467.2439,0.3848598
407.276106,33.09354519,417.8421459,378.2000352,485.7297246,54.2951912,456.257065,0.36483727
406.071668,32.99552657,415.0337795,378.0627568,479.4067394,47.49532302,433.5700275,0.34605282
396.31075,33.50172597,415.9239674,377.9252138,473.1717177,41.70561924,424.73977,0.32347115
386.549832,34.85628491,417.0833711,377.7879452,469.3222468,41.30167598,415.6187875,0.30473071
378.656178,36.37957682,416.3368169,377.6506766,473.3808912,47.93959916,434.36193,0.2810075
383.508782,36.13781768,416.5825372,489.5751928,477.4395356,51.59671416,438.1214075,0.26339669
388.361512,35.81552067,415.3954926,491.0250734,482.2181973,55.74901924,453.690865,0.24757308
393.109176,33.66128565,416.4249924,492.4752284,489.7802063,60.61581782,467.79411,0.22957787
397.608932,32.73932125,416.2672565,493.925109,494.5232019,59.15232796,470.2310025,0.21501564
402.108688,31.46811768,414.8474717,495.3749896,492.9380718,56.66625024,462.767155,0.19839204
391.236186,33.10820795,414.5374536,496.82488,484.7908577,49.98707396,438.6872375,0.18610034
376.11171,32.90993239,415.9890149,498.2747606,472.2670081,40.08953848,420.3437325,0.17241144
360.987362,34.71182164,416.1281357,499.7246412,461.863011,38.16290944,407.037165,0.16255386
363.149092,35.89800923,419.138044,501.1745316,460.8464616,40.73348668,405.7991925,0.15230763
369.859802,36.61014044,414.4261599,502.6244122,467.7863896,50.53486652,432.68136,0.14143301
376.570514,36.26444005,417.0557351,504.0742928,479.4179243,53.79432594,446.5372725,0.13463287
366.242674,28.6967355,412.4876709,505.5241734,478.8411832,54.19903556,449.623305,0.1255986
340.369586,32.72046899,417.0045987,506.9740638,464.5478171,50.03400126,432.952995,0.11107275
342.791564,34.12414553,415.7478075,508.4239444,470.4551739,41.61820618,424.66991,0.10550561
345.213412,33.39077821,416.0771904,509.873825,470.7586566,51.76985468,431.24856,0.10778975
343.055118,36.48908006,412.9236484,511.32398,469.291114,50.56078458,436.060725,0.10667268
341.403834,34.08037334,412.691653,512.7738704,468.2561232,50.86274512,435.813825,0.10778179
346.437438,32.67814132,419.0034361,514.223751,462.2961723,43.1263223,423.4158825,0.10430956
339.275302,33.13421127,400.430187,515.6736316,456.3365204,44.04140612,417.3388425,0.10428911
332.113166,33.34585011,411.7411167,517.123522,447.4856121,39.36891214,414.575645,0.10434366
324.951028,35.29624758,417.1668475,518.5734026,433.7587084,39.24990682,401.597985,0.10778975
320.252336,34.98716881,415.7385955,520.0232832,420.0318047,41.44460506,401.606665,0.11103355
317.014384,34.11684992,391.5076251,521.4731638,406.865319,39.87836612,412.0124825,0.1156808
313.776432,33.6346321,385.0892523,522.9230542,407.5520875,43.03216096,418.66924,0.12242809
314.704214,34.5211303,377.1035067,524.3729348,408.238856,45.77940672,419.305365,0.13006971
318.043796,34.78499236,376.6536181,525.8228154,408.9253209,44.2847852,417.5414825,0.14024776
321.38338,34.28312701,377.8408489,527.2727058,409.6120894,44.26714912,415.9659225,0.15478097
324.722836,34.25401807,379.0559019,528.7225864,414.1936687,41.70669332,418.078675,0.1725478
328.062418,33.42277668,379.5751647,530.1727414,425.2792961,46.15359816,428.3261125,0.19620222
340.303062,34.64500769,342.485629,531.622622,443.4239455,56.4369812,446.6314325,0.2196278
354.84688,33.83232995,338.5146592,533.0725124,468.9788637,68.25332434,484.029635,0.24104627
368.18346,33.19047993,366.9519807,534.522393,486.6858185,71.41110778,496.58943,0.26228474
381.20777,33.5855145,366.0290804,414.6832204,491.157674,71.74956744,494.326105,0.28357093
394.231954,34.31194783,361.748656,397.9013868,495.6292236,69.7971742,496.4093525,0.30474182
405.285584,35.1324984,363.9839968,381.119563,500.1007755,73.84396954,501.7313725,0.32238022
415.184386,35.58437934,371.4927813,364.3377392,504.5726287,72.46866008,503.13814,0.34052486
425.083314,35.32355087,391.9202933,347.5559154,507.2522966,73.83246826,503.8519375,0.34377948
434.03589,35.60460409,390.1348411,330.7738172,508.3350446,75.48244036,503.304765,0.34361925
441.818372,34.31310325,388.1685299,313.9919836,508.8613053,74.33732016,504.1621875,0.33810948
449.601108,34.29078375,389.8520866,307.6788334,509.3872624,69.25628182,497.9415225,0.32584222
456.410778,33.50382072,392.912754,307.5726994,506.5220006,65.54671918,485.216405,0.3090504
456.410778,33.53292966,392.9915264,307.4665654,500.7542929,61.09168622,477.6649075,0.28896711
456.410778,35.28389615,390.3296112,307.3604314,499.0367679,60.36707226,472.5017,0.26778145
456.410778,35.76813669,389.3882869,307.2542876,500.7845218,63.38391896,473.18035,0.24879753
456.410778,35.55375336,399.9571753,307.1481536,502.5319721,68.34503274,484.5850525,0.22870455
462.585222,35.28851881,413.4709196,307.0420196,504.279726,69.98871716,493.4339675,0.20618879
456.231938,35.74343334,414.3426835,306.9358856,506.0274776,73.43925992,503.6770675,0.18375087
455.947014,34.30017411,446.3044721,306.8297516,507.3333049,71.82670618,499.8998,0.16494027
455.66209,33.51010448,455.0600861,306.7236176,497.7206642,64.46355556,479.5316275,0.15236559
447.287376,34.75227163,452.4491162,306.6174836,488.1083248,58.24123078,456.9869175,0.13101631
436.783366,35.23311696,452.6393734,306.5113398,484.3283783,54.3364443,453.83406,0.11561773
426.279612,34.969544,450.7194995,306.4052058,482.9826506,53.00806214,445.6234375,0.10193907
415.775856,33.95483485,450.2649118,306.2990718,481.6369229,52.5890896,443.1162525,0.08839675
405.271974,34.64825786,481.5867408,306.1929378,480.2911952,49.51135942,442.600755,0.07610277
394.76822,33.0530952,477.0651139,306.0868038,469.8119329,37.68780838,411.3980525,0.06157976
373.011642,32.7252362,474.6491052,305.9806698,455.5212854,23.65253552,381.4997125,0.05048694
348.293894,33.55835527,461.9826787,305.8745358,441.0946159,19.78317408,367.383015,0.03915036
346.955008,33.70570807,398.3572812,305.7684018,426.6117229,19.5278341,363.47427,0.03128827
346.562092,32.08627571,378.5272409,305.662258,413.9914458,23.0478471,369.1482,0.02562396
346.169178,32.28563466,325.2374183,305.556124,402.5978024,25.41706668,381.405985,0.02017442
345.776264,32.60005884,319.0371249,305.44999,402.3018752,31.11506206,395.8620075,0.01902043
345.38335,32.69814949,269.0354522,305.343856,402.0062516,34.78735922,403.11844,0.02131898
344.990562,32.72993138,253.8336383,305.237722,414.2858619,41.78613212,419.4147125,0.03249454
346.133818,32.45956849,255.9482823,305.131588,427.9172466,44.9581775,434.9130075,0.04942395
347.681308,34.2766987,253.5230567,305.025454,429.434667,44.49749126,434.9130075,0.07193053
349.228926,35.07240186,255.5818652,304.91932,430.9517838,42.17596632,423.050955,0.10544471
350.776416,35.23456197,255.9251543,304.8131762,432.4689029,44.96017082,426.71931,0.14370633
352.324034,33.18181232,254.8817483,304.7070422,433.986321,44.96017082,432.1567525,0.17919804
353.871524,33.20355362,254.5160858,304.6009082,435.5034378,44.22957592,432.1567525,0.21491667
355.419142,33.5936044,256.3301099,304.4947742,437.0208582,44.22957592,430.8276575,0.25311954
356.966634,33.71632588,258.9734149,304.3886402,435.0083122,41.64811088,420.1962,0.28887684
358.514252,33.91438486,255.1479555,304.2825062,432.4785744,43.31663928,423.220185,0.31807956
360.061742,34.94599656,255.8185597,304.1763722,433.9781606,41.85851688,425.43838,0.35040632
361.60936,33.80553185,254.997746,304.0702382,438.8874048,44.6545294,432.1567525,0.38295581
363.15685,34.7273517,253.9697505,303.9640944,443.7969526,47.11560928,436.433895,0.41093191
364.920832,33.67623751,253.3559275,303.8579604,448.7061991,46.00821516,433.607345,0.43326188
367.297272,34.18937041,256.6021481,303.7518264,453.6154433,48.57541924,440.48106,0.45417819
369.673712,34.77935834,257.0108669,303.6456924,458.5246875,46.31999138,433.5118825,0.47106944
372.050152,34.88402185,255.1761599,303.5395584,463.433934,50.77502434,443.7102875,0.4844043
374.426592,35.15445677,258.5130011,332.561592,468.5308927,53.91425148,453.0057075,0.49092603
376.803032,35.13322066,269.0659057,378.85444,474.3517971,55.49306578,458.1849675,0.49444034
379.179472,34.91161424,291.4514528,380.1803212,473.1566044,54.30117214,449.728315,0.50130354
379.675798,33.5179778,302.0267357,379.821847,469.0722667,49.21461248,441.7008075,0.49644664
377.974652,33.26422836,305.1941888,379.4630984,464.987929,44.83748462,430.4744475,0.49342551
376.273634,33.12713273,307.9673977,379.1046144,461.3878356,40.77504652,420.4422325,0.48676969
374.572614,34.78058628,306.6132239,378.7458756,458.2018595,42.84751916,420.4422325,0.47094611
372.871596,35.09703269,304.1090397,378.387127,456.3111307,46.70997944,423.697495,0.45984535
371.170578,34.11504427,304.9298583,378.028643,459.4254687,48.55686294,438.391305,0.44204956
369.469558,33.83594125,306.6641692,377.6698944,462.540108,49.90426102,438.64992,0.42613902
367.76854,33.39077821,303.3344722,377.3114202,465.6544437,45.49998912,438.9085375,0.41865476
366.067522,33.82293959,306.0334265,376.9526716,464.7421786,46.4215135,437.9040125,0.40954723
364.366504,34.06000404,320.2290548,376.593923,463.2398738,45.46364288,433.8368875,0.401828
365.484574,34.39039095,316.4122439,376.2354488,461.7378703,45.9033189,430.45492,0.39286891
366.71674,33.98719445,318.6475847,375.8767002,460.2355632,45.63402372,436.3970125,0.38374501
367.948908,33.87819689,316.4169479,375.518226,458.7332584,45.6909186,430.08956,0.37704206
369.181202,33.65312323,317.5994747,375.1594774,457.2309513,43.41310068,429.5671225,0.36844585
370.413368,34.11663334,316.0969681,374.8009934,455.7286465,43.86535206,428.166865,0.36159345
371.645534,34.3824456,318.9767765,374.4422448,456.2993409,42.90901514,428.3964075,0.35697802
372.877702,35.38848714,318.5268879,374.0834962,457.7348445,46.66504546,428.62595,0.35261944
374.109868,35.74899533,315.6890039,373.725022,460.5012638,54.26467302,444.645385,0.34911742
375.342036,34.6210266,315.9670593,373.3662734,468.4108879,53.73037604,450.419115,0.34585737
376.15076,34.34950829,319.4731024,373.0077992,476.3205143,54.32064866,457.17437,0.34157038
373.995264,33.72188787,353.6190905,372.6490506,474.4388521,54.48872846,456.142075,0.33918049
371.839638,34.62514358,361.8135173,372.290302,471.1225971,51.50055852,447.95966,0.33560262
369.684142,35.52659413,401.9001723,371.9318278,467.2075325,47.65343426,434.145405,0.33134116
367.528644,36.08140496,398.7374183,371.5730792,460.9782539,40.06178096,416.9756525,0.3279559
365.373148,35.43341524,399.54902,371.2145952,457.1901447,43.74251298,424.57705,0.32232046
363.217652,34.96506589,404.6733812,370.8558466,455.4901526,45.89718508,424.57705,0.31668181
361.062154,35.96619567,440.526054,370.4973724,453.7901582,46.2364111,424.57705,0.30899415
358.90653,36.39525143,440.4102425,370.1386238,449.1451012,41.55072828,424.57705,0.29997692
356.751032,35.18753912,409.4965639,416.3640576,439.5324605,38.38466384,412.9623325,0.29319955
354.595536,32.01036001,379.3016222,474.8486446,436.7019586,39.58192592,413.0387025,0.28457266
352.440038,32.83257217,408.6475507,510.836087,436.7019586,43.24732192,425.4717925,0.27875891
350.284542,33.14880249,411.5093124,520.2355512,427.1564227,38.4760655,409.6753925,0.27557024
348.129044,34.77249638,409.153461,529.6350252,425.2708321,39.07599994,409.9726275,0.27311789
347.75381,35.86983864,407.0495382,539.0347638,424.7409443,44.60683574,420.1515075,0.27667932
348.421728,35.15048434,406.3569379,549.518059,429.7290831,47.09904728,424.093665,0.28342662
349.089644,36.85283842,469.5709902,561.3713648,434.4134356,47.932698,432.4583275,0.29209953
349.75756,36.7489692,468.4207985,573.224945,431.8090352,46.41875382,422.2191325,0.30793333
350.425478,34.72446217,466.4266651,585.0782508,434.5240679,44.96017082,422.2616575,0.32472231
350.084968,32.96562285,464.5532285,596.9318212,437.2394019,44.65360918,424.1387925,0.34368232
349.479124,32.14030458,463.760237,608.785127,439.9544346,43.29608966,421.5292,0.36051274
348.87328,32.6476594,468.4441078,620.6387072,442.6694673,45.9002515,425.9738375,0.37516964
348.267436,31.52496356,462.2947646,632.492013,445.3845,45.20385566,428.6090275,0.37385982
347.66172,32.03650788,466.1298084,644.3455932,448.0995327,45.20385566,423.6762325,0.37722438
347.055876,33.97520415,464.9111833,647.741646,450.8145654,45.38282424,423.21758,0.38721723
346.450032,34.6986034,466.0277267,648.9494764,453.5295981,45.2454155,422.758495,0.39083154
345.844188,34.49938851,470.7535219,650.1575812,453.1499394,45.57007382,423.2206175,0.39176448
345.238344,33.37690974,471.5882516,651.3654116,452.3168702,41.12332088,419.925435,0.38970083
344.6325,32.96027793,470.9714151,652.573242,451.483801,44.8525139,418.89184,0.38182567
344.79315,32.93795843,464.3259322,653.7810724,450.6507318,44.47310788,425.0738875,0.37394256
350.458422,32.72993138,466.769768,654.9889028,448.5991939,45.44938094,425.9551775,0.3659282
356.12382,32.91195462,466.588909,656.1969978,447.4070211,44.9112502,426.385625,0.35698885
361.789218,29.72372454,350.3403388,657.4048282,456.9187033,47.98637358,433.2537,0.35028303
367.454488,30.77411647,354.0039267,605.7759782,476.8770016,59.62834924,461.787365,0.34031237
372.469268,33.20355362,355.2560188,533.6243014,483.6440271,61.45498986,468.9873875,0.3344276
373.151814,32.17266467,358.1407174,530.9592796,484.3700911,57.20545506,462.315445,0.32902294
373.83423,32.37382927,358.9013738,528.2939834,484.2110967,51.91232316,453.5186,0.32349502
374.516774,33.90116662,352.9466096,525.6289616,484.0517964,50.80523578,443.205205,0.31567781
375.199192,34.14740387,355.2189846,522.9639398,483.8927997,51.77936264,445.0914525,0.30665377
375.881736,34.56873086,356.832976,520.2989082,483.750731,50.01115158,442.729195,0.29785816
376.564154,33.18217345,348.7505975,517.633612,484.0318462,52.03454876,443.9775825,0.28655794
377.24657,33.74854142,350.1493319,514.9685902,484.3126601,48.95022416,443.5575475,0.2766583
377.929116,34.28074365,351.094978,512.3035684,484.5937753,55.00400952,448.9437875,0.26762406
378.611532,33.01228457,353.3269329,509.6385466,484.8745892,54.45821028,454.66241,0.25662042
379.294076,33.7241992,351.6760935,506.9732504,485.1557044,53.09823684,452.93975,0.24641908
379.976494,33.5076486,348.624447,504.3082286,485.4365183,53.80061362,446.46958,0.23617083
380.65891,33.59685506,353.3177209,501.643197,485.7176335,51.60882892,445.614325,0.22396603
381.341456,33.83984214,350.3311268,498.9781752,485.9984474,50.9700953,446.6756925,0.21849809
382.023872,33.17003811,358.2845373,496.312879,486.136889,50.38503628,447.1898875,0.21049513
382.706416,34.85592378,351.8058112,493.6478572,486.0344171,52.07518936,446.09641,0.20035458
383.388834,33.17639488,351.958848,490.9828354,485.9316439,54.2735675,449.9582925,0.19159985
384.071378,33.61382915,350.3546272,488.3178136,485.829172,48.92584078,443.37183,0.18486303
384.753796,33.89466579,353.5495301,485.6525174,485.7267024,50.87900136,445.37567,0.17711847
385.436212,34.09626404,349.5612633,483.2084268,485.6242305,49.0577282,441.2412875,0.16914693
386.118758,34.44680416,351.8261168,481.0139716,485.5217586,50.09089712,446.6275275,0.16258284
386.801174,33.3410829,352.4412579,478.8195164,485.4189854,50.61706696,446.6275275,0.15576963
387.483718,33.56557836,351.9218089,476.6250612,485.4059881,51.5723298,446.6275275,0.15236798
384.648222,35.52890546,414.1526174,474.430606,476.2461553,46.36722542,432.910905,0.14965887
379.800324,34.7736518,408.7637346,472.2361508,472.3437867,42.03779122,423.2635775,0.14525352
374.9523,33.85602194,406.3151997,470.0416956,471.4744442,40.75342282,422.8218475,0.14066015
370.104404,33.46741568,403.6092923,467.8472404,470.6051017,46.75859332,426.437695,0.13764599
368.723542,34.31888182,407.9011827,465.6527852,469.7804965,47.94757342,435.67063,0.13467037
371.260888,34.45121024,406.6769177,463.45833,470.0601006,47.1521084,433.6004025,0.13112996
373.798234,33.72311581,408.1006519,461.2638748,470.787977,46.3167711,425.111205,0.12795958
376.335578,34.12891274,407.473104,459.0694196,472.280309,43.8073831,426.7705125,0.12527303
366.046788,33.58262497,408.1006519,456.8749644,472.1385416,44.09569518,427.6492,0.12232184
363.809248,34.03573385,407.9150938,454.6805092,471.9967742,44.98056756,428.86504,0.11890278
361.97976,34.55753485,409.6309856,452.486054,471.8553104,44.39612202,429.9923625,0.11686223
362.739006,33.43642857,407.1315054,450.2915988,471.713543,43.63700324,430.778625,0.11523478
363.498376,34.31888182,402.3408489,448.0971436,471.5717756,43.89725008,431.8534425,0.11499499
364.257622,34.41711702,399.6881457,445.9026884,471.5022535,47.95646888,434.223945,0.11682116
365.016994,32.97761315,407.6030128,443.7082332,473.2152452,47.24136288,434.223945,0.11968031
365.776238,33.17357787,406.5748311,441.5140524,474.9279333,47.2195863,433.6680925,0.1251486
366.53561,32.62945688,381.3608031,439.3195972,476.6406237,47.28905654,433.2593425,0.13118515
367.294856,33.48092302,381.0269122,437.125142,477.5350546,47.35852776,438.3860975,0.13812385
368.054228,34.04440195,377.4187825,434.9306868,477.0492992,51.5042394,441.7706675,0.1472791
368.813598,33.51906119,379.5890758,432.7362316,476.5635438,51.0041405,442.805565,0.15583781
369.572844,35.20299666,383.6933403,430.5417764,477.3896601,47.55804596,443.745,0.16189646
370.332216,33.86584546,383.1740775,428.3473212,483.2855307,53.86487026,454.8346775,0.16777323
371.09146,32.81639237,369.1316722,426.152866,484.0043405,49.96529738,443.37183,0.17235178
371.850832,31.96463762,348.0540527,423.9584108,482.5624889,50.67120118,444.96822,0.17584437
372.06567,32.92676242,351.1987551,416.3946532,480.9308091,46.73206276,440.649855,0.17841971
371.026844,33.33819337,348.448292,408.6616692,474.6138706,46.2239896,434.60319,0.17986554
369.988018,34.3882962,352.9420967,400.9286852,468.2969321,43.95705948,429.4885825,0.18176785
364.96268,34.9371844,351.8430365,393.1957012,466.1081601,44.2941393,424.655155,0.18339572
359.811798,34.79272113,346.8205757,385.4627172,465.64175,45.7599302,430.29307,0.18381905
371.414162,34.52690887,347.3537447,377.7297332,465.1753399,47.8827033,437.979515,0.18457078
370.252716,33.94674446,347.3306216,372.3642136,464.7092311,47.69392002,435.671065,0.18487227
369.091272,33.43007229,347.2841843,372.4503164,464.242821,46.0683313,429.7220325,0.18769979
367.9297,33.41215887,347.2490317,372.5366838,463.8057313,44.16332596,436.7059625,0.19148661
366.768256,34.42058377,349.0600472,372.6227866,463.4798788,43.67626204,429.104565,0.19551298
365.60681,34.78145309,345.285538,372.7088894,463.153725,44.51773512,423.328665,0.20063693
364.445238,33.75251385,348.7705258,372.7949824,462.8275712,44.89392086,432.418405,0.20692859
363.283794,34.23162605,349.8951542,372.8810852,462.5014151,44.40685694,427.4022975,0.21367585
362.12235,33.4367897,348.448292,372.967188,462.1755649,46.1569723,431.4377475,0.21967766
360.960778,34.41711702,350.2352485,373.053281,469.1330235,47.1222037,434.9130075,0.22600735
359.799332,34.29193966,352.0609297,373.1393838,469.6689557,46.4215135,438.6343,0.23280407
358.637888,33.51501624,347.6878267,373.2257512,468.8189608,46.50739384,432.2205375,0.2401167
357.476316,33.27636321,352.6914911,373.311854,467.9689636,43.76030194,427.5437575,0.24728757
356.31487,32.80888018,353.7813344,373.3979568,463.8401922,40.5766024,420.652685,0.25414538
355.153426,34.30732468,350.5768471,373.4840498,458.3433233,40.46725792,414.76657,0.25666722
353.991854,34.07387251,349.8028431,373.5701526,452.8464567,40.29534436,415.59362,0.25930853
353.595632,33.55951118,353.0300811,373.6562554,447.3492865,40.1234308,412.36873,0.26165691
358.055702,33.3896223,348.5039413,373.7423484,444.0714185,37.34152734,412.89551,0.26293732
362.515772,32.69330976,289.6910053,373.8284512,449.3690867,42.09591404,414.051035,0.26378536
366.975842,34.31888182,296.7029053,373.9148186,454.6667549,47.39564036,433.06755,0.26556492
371.435912,34.19348788,323.8136841,374.0009214,459.6065293,50.29072206,444.8367425,0.26794451
375.895982,36.06146931,323.6745633,374.0870242,463.1630952,53.04578822,446.48954,0.27037161
380.356052,34.58931674,321.6546706,374.1731172,471.4266847,55.11442612,452.62299,0.27322233
384.816122,33.81383833,324.4889825,374.25922,480.3803662,58.50669318,464.351395,0.27987598
389.27632,34.58064913,327.5539766,374.3453228,485.935271,59.64521896,461.9605,0.28886309
395.777408,34.03573385,330.5103034,374.4314158,488.5819891,59.1057074,467.8631025,0.29669621
402.779912,33.23533551,331.0158364,374.5175186,491.2287072,59.82019894,471.9974875,0.30339631
409.782416,34.35066371,334.1453145,374.603886,493.8757289,57.62427472,463.4891975,0.31247263
416.785046,34.32429926,334.3594494,374.6899888,496.522447,61.06515468,470.9313475,0.31132189
423.787548,34.13743629,334.4197978,374.7760916,499.1694664,61.72995924,474.71816,0.31457324
430.790052,34.40288742,334.1584759,374.8621846,501.8161845,60.23687142,474.37363,0.31247525
437.792556,34.03573385,335.9548306,374.9482874,502.1692414,62.20276024,472.1237575,0.30458657
441.140406,33.40175715,338.9043856,375.0343902,498.6537857,60.08244106,472.1237575,0.29787009
436.072076,32.90133681,356.313527,375.1204832,495.13833,55.50027368,461.913635,0.28539939
431.003872,33.90398363,354.1385395,375.206586,491.6228743,51.43645574,452.829535,0.27202184
425.935542,33.93923276,351.3653257,375.2929534,488.3078268,48.41853398,442.493145,0.25544007
419.431272,34.90193527,353.9343663,375.3790562,485.0220997,47.61708802,437.7096175,0.24094343
412.10556,35.00826037,356.8017679,375.4651492,481.736069,47.34319174,434.5719475,0.22393947
404.779846,33.66988074,354.1199244,375.551252,478.4503419,45.16106886,431.2268625,0.20620697
397.454132,33.64683898,354.7924102,375.6373548,475.1646148,40.70281562,417.1349,0.19039358
390.12842,33.48670159,353.2757965,375.7234478,472.1285665,39.28379914,410.42781,0.17705641
382.802578,35.13538793,351.4348861,375.8095506,469.5138897,39.44819806,419.437275,0.16243113
375.476866,34.33563982,353.9576805,375.8956534,466.8995142,36.67994306,416.0574775,0.1510474
368.534272,34.29981249,356.6953595,375.9820208,464.3059974,40.65481424,419.31708,0.1400384
364.023324,33.24804856,352.3762104,376.0681236,462.2393439,40.75219586,421.75397,0.13098506
359.512246,32.70082195,352.8678372,376.1542166,460.1726904,39.39943032,415.73985,0.12427654
355.001298,31.97539998,354.0364529,376.2403194,454.7861548,38.286362,412.61346,0.1199735
350.490348,33.55026537,355.7384336,376.3264222,445.9001807,37.67185888,411.13857,0.11871961
347.575098,33.69761768,353.9458372,376.4125152,445.1311941,40.27326104,414.946645,0.11763571
348.383314,34.40931573,353.2712885,376.498618,444.3622075,39.3232118,416.5655975,0.11875926
349.19153,35.53894556,350.1083483,376.5847208,445.1583985,37.54395908,410.2160575,0.12310708
349.999618,34.9042466,323.7488228,376.6710882,446.1837155,39.26616306,417.6243625,0.12646908
350.807834,34.75689429,325.5111519,376.757191,445.73272,46.94369572,429.515485,0.13447263
351.61605,34.81410179,354.5372917,376.843284,445.0656004,46.74739878,431.780545,0.1412657
352.424266,34.47143499,352.6174178,376.9293868,443.5696413,41.03437412,422.948985,0.14797063
353.232482,33.20991039,355.6780852,377.0154896,440.6925897,39.64986344,413.9881175,0.15585372
354.040572,33.31796862,353.9947147,377.1015826,437.8158417,37.84285222,403.88908,0.16582087
354.848788,34.07098298,351.7452766,377.1876854,434.9387901,37.96093732,407.29231,0.17825643
355.657004,34.87362062,356.1172575,479.178804,432.0617385,34.98518986,406.6648625,0.18940645
355.780386,33.19084106,352.2231785,483.2579756,429.1849882,36.70018594,405.20559,0.20516831
354.326766,33.11860967,353.6608238,487.3371374,428.415698,33.54301696,403.74632,0.22085794
352.873276,34.03400023,352.0470186,491.4165834,429.4497803,37.48967002,406.7928675,0.23862521
351.419656,33.82590115,350.9849975,495.4957452,430.4841662,35.25924,407.7648475,0.25662042
349.966038,34.03573385,352.6324559,499.5749168,431.5182485,37.6686386,408.736825,0.27551875
349.320762,34.90598022,354.2814186,503.654353,432.5526321,38.52099948,411.5967875,0.29555187
350.561452,34.07452225,353.6463492,507.7335246,434.4847724,41.3071973,414.2406575,0.31237124
351.802014,34.21024539,351.4858363,511.8126962,436.7917345,41.3071973,414.2406575,0.33455089
353.042702,33.66468037,353.5587421,515.891858,441.0882679,44.02377004,423.8879875,0.35387855
354.283392,33.25498255,356.4340376,520.0828476,446.2148483,43.58547484,423.8879875,0.37038908
355.523954,32.93246847,355.3094141,524.9821322,447.694183,40.4425678,423.8879875,0.37390336
356.764644,32.88862425,351.1797676,529.881407,447.6515617,41.10829258,422.55195,0.38065939
357.700312,33.16830498,356.6103837,534.7806916,447.6089404,40.26666662,419.6290675,0.3928503
356.700154,33.70939189,351.9031987,539.6799664,444.6895711,38.55305038,419.847765,0.40736821
355.700124,33.99528435,355.4927133,544.579251,440.5698663,37.35026796,410.96587,0.41944684
354.699966,34.12067829,351.7826881,549.4785258,437.3476169,38.1167485,410.674275,0.42974761
353.699934,33.02788666,354.3239065,554.3778104,435.6385559,38.3378904,415.5576025,0.43325392
352.699778,32.77420925,357.3012886,559.2770852,436.9984907,41.52833822,419.86382,0.44314845
351.699746,33.19719734,354.931531,564.1763698,438.8082089,41.834746,415.007395,0.45411285
350.699588,33.01575181,353.7256851,569.0756446,440.5390348,42.7561175,426.155215,0.45652028
349.699558,34.50827319,358.6229411,573.9749292,440.3292564,46.05621654,434.2065875,0.45765326
348.6994,34.20215549,352.7888737,578.874204,441.5017803,45.59353698,432.2127275,0.45989535
347.69937,34.49230997,351.9866702,583.7734886,448.0158035,48.4168474,440.402955,0.46107879
348.164152,33.52382889,354.3099954,588.6727634,454.5295231,52.4937013,453.50992,0.45660039
349.477216,33.71668701,352.0331075,593.572048,460.1397429,52.98076424,448.4664775,0.45410489
350.790154,33.06313579,355.984149,598.4713228,464.2249868,53.98341596,447.911495,0.44659965
352.103092,34.09525268,352.4504699,599.850271,468.3102307,55.45932732,452.7019625,0.43975747
353.416028,33.25498255,351.086893,593.0159176,473.1375604,54.85402542,453.9434075,0.43201356
354.729094,34.44427576,352.8400101,457.704015,474.0561735,55.33326796,453.5819525,0.42183609
356.042032,35.30961037,353.0718144,434.3101214,474.9747866,54.6040529,455.437825,0.4095603
357.354968,33.38276034,353.8093477,410.9165022,475.8933997,52.3638072,445.6316825,0.39818394
362.68113,33.23302418,352.3948206,387.5226086,476.8120128,51.82843712,451.380245,0.38611327
